label,rank,phrase,total_contribution,requirement_count
견적반영,550,버전의,0.0148,1
견적반영,551,플랫폼용,0.0147,1
견적반영,552,플랫폼의,0.0147,1
견적반영,553,구조화,0.0144,2
견적반영,554,설정하고,0.0144,2
견적반영,555,특정,0.0144,1
견적반영,556,콘솔/서버,0.0143,1
견적반영,557,기능이,0.0141,2
견적반영,558,생성할,0.0141,1
견적반영,559,관리자,0.0141,3
견적반영,560,가능하게,0.014,1
견적반영,561,가능하도록,0.014,1
견적반영,562,자원ID,0.014,2
견적반영,563,자원명세서로,0.014,2
견적반영,564,포함한,0.0138,1
견적반영,565,검색으로,0.0138,1
견적반영,566,차단,0.0138,1
견적반영,567,차단하여,0.0138,1
견적반영,568,차단/허용/경고,0.0138,1
견적반영,569,정책(차단/허용/경고,0.0138,1
견적반영,570,모델에서,0.0137,1
견적반영,571,모델·데이터,0.0137,1
견적반영,572,설치,0.0137,1
견적반영,573,설치될,0.0137,1
견적반영,574,검색하여,0.0136,1
견적반영,575,전문모델,0.0136,1
견적반영,576,작업환경(컨테이터,0.0136,2
견적반영,577,작업환경,0.0136,2
견적반영,578,포함된,0.0135,1
견적반영,579,정보(모델·프롬프트·데이터,0.0135,1
견적반영,580,청크·메타데이터·용어,0.0135,1
견적반영,581,데이터·운영,0.0135,1
견적반영,582,메타데이터(작성자,0.0135,1
견적반영,583,이미지,0.0135,1
견적반영,584,이미지에,0.0135,1
견적반영,585,민원에,0.0134,1
견적반영,586,민원과,0.0134,1
견적반영,587,규격·데이터,0.0134,1
견적반영,588,오케스트레이터,0.0134,1
견적반영,589,구성도,0.0132,1
견적반영,590,문서자료를,0.0131,1
견적반영,591,문서자료(PDF,0.0131,1
견적반영,592,문서만,0.013,1
견적반영,593,요약,0.013,1
견적반영,594,요약하는,0.013,1
견적반영,595,요약한,0.013,1
견적반영,596,요약된,0.013,1
견적반영,597,배포한,0.0129,1
견적반영,598,작업환경(컨테이너,0.0128,2
견적반영,599,작업환경은,0.0128,2
견적반영,600,담당자,0.0127,1
견적반영,601,담당,0.0127,1
견적반영,602,전처리(추출,0.0127,1
견적반영,603,홀드아웃,0.0127,1
견적반영,604,단계적으로,0.0126,1
견적반영,605,기능과,0.0126,1
견적반영,606,기능으로,0.0126,1
견적반영,607,자원운영,0.0126,1
견적반영,608,의미기반의,0.0124,1
견적반영,609,체계에,0.0124,1
견적반영,610,권한체계에,0.0124,1
견적반영,611,자원별·사용자별,0.0124,1
견적반영,612,파일자료,0.0124,1
견적반영,613,파일자료는,0.0124,1
견적반영,614,배포관리,0.0123,1
견적반영,615,배포환경을,0.0123,1
견적반영,616,배포했는지,0.0123,1
견적반영,617,배포일,0.0123,1
견적반영,618,배포를,0.0123,1
견적반영,619,구성하고,0.0123,1
견적반영,620,데이터셋이,0.0123,1
견적반영,621,번역,0.0123,1
견적반영,622,번역한,0.0123,1
견적반영,623,번역된,0.0123,1
견적반영,624,단계까지는,0.0123,1
견적반영,625,발송기관·발송자·문서번호,0.0122,1
견적반영,626,데이터맵,0.0122,1
견적반영,627,학습데이터셋은,0.0122,1
견적반영,628,학습데이터셋을,0.0122,1
견적반영,629,원시데이터,0.0122,1
견적반영,630,중간데이터,0.0122,1
견적반영,631,가능해야,0.0121,1
견적반영,632,전처리된,0.0121,1
견적반영,633,워크로드에,0.012,1
견적반영,634,워크로드,0.012,1
견적반영,635,문서와AI,0.0119,1
견적반영,636,문서를AI가,0.0119,1
견적반영,637,정책,0.0117,1
견적반영,638,정책변경,0.0117,1
견적반영,639,모델입력으로,0.0117,1
견적반영,640,법령,0.0116,1
견적반영,641,법령)을,0.0116,1
견적반영,642,법령에,0.0116,1
견적반영,643,검색기능,0.0116,1
견적반영,644,정확도·환각률·문서,0.0115,1
견적반영,645,이미지를,0.0115,1
견적반영,646,이미지/도형,0.0115,1
견적반영,647,백업,0.0114,2
견적반영,648,백업주기,0.0114,2
견적반영,649,백업시스템,0.0114,2
견적반영,650,백업전략,0.0114,2
견적반영,651,VTL백업,0.0114,2
견적반영,652,기준(AI,0.0114,1
견적반영,653,SW,0.0113,1
견적반영,654,정보(SW사업,0.0113,1
견적반영,655,검색하고,0.0112,1
견적반영,656,확장이,0.0112,1
견적반영,657,확장(Auto,0.0112,1
견적반영,658,질의건수,0.0112,1
견적반영,659,질의/응답건수,0.0112,1
견적반영,660,자원'의,0.0111,1
견적반영,661,벡터DB의,0.011,1
견적반영,662,벡터DB,0.011,1
견적반영,663,벡터DB에,0.011,1
견적반영,664,데이터(개인정보,0.011,2
견적반영,665,모델·프롬프트·검색,0.0109,1
견적반영,666,처리한,0.0108,1
견적반영,667,처리담당자,0.0108,1
견적반영,668,처리부서장임,0.0108,1
견적반영,669,개인정보보호법,0.0107,1
견적반영,670,개인정보보호위원회,0.0107,1
견적반영,671,개인정보의,0.0107,1
견적반영,672,개인정보보호관련,0.0107,1
견적반영,673,개인정보를,0.0107,1
견적반영,674,개인정보에,0.0107,1
견적반영,675,개인정보,0.0107,1
견적반영,676,개인정보는,0.0107,1
견적반영,677,개인정보파일명,0.0107,1
견적반영,678,개인정보보호,0.0107,1
견적반영,679,재평가·적용하는,0.0106,1
견적반영,680,평가데이터셋을,0.0106,1
견적반영,681,검색엔진,0.0105,1
견적반영,682,검색엔진(elastic,0.0105,1
견적반영,683,통합검색(게시판,0.0105,1
견적반영,684,검색(유사도,0.0105,1
견적반영,685,검색엔진과,0.0105,1
견적반영,686,검색결과,0.0105,1
견적반영,687,수집·저장·처리,0.0105,1
견적반영,688,수집단계에서,0.0105,1
견적반영,689,수집부터,0.0105,1
견적반영,690,지원하여,0.0104,1
견적반영,691,도커이미지/패키지/모델/데이터,0.0104,1
견적반영,692,가능하여야,0.0104,1
견적반영,693,문서와,0.0104,1
견적반영,694,검색과,0.0104,2
견적반영,695,정형데이터에,0.0103,1
견적반영,696,데이터셋(CSV,0.0103,1
견적반영,697,정형데이터와,0.0103,1
견적반영,698,비정형데이터를,0.0103,1
견적반영,699,데이터유형,0.0103,1
견적반영,700,문서에서,0.0102,1
견적반영,701,문서가,0.0102,1
견적반영,702,정보(문서명,0.0102,1
견적반영,703,재식별,0.0101,1
견적반영,704,생성된,0.0101,1
견적반영,705,복구를,0.0101,1
견적반영,706,복구,0.0101,1
견적반영,707,복구체계,0.0101,1
견적반영,708,표시되는,0.0101,1
견적반영,709,파일을ESB,0.0101,1
견적반영,710,다단계,0.0101,1
견적반영,711,설정·예약자/사용자,0.0099,1
견적반영,712,게시글의,0.0099,2
견적반영,713,게시물,0.0099,2
견적반영,714,수·용량,0.0099,1
견적반영,715,대용량,0.0099,1
견적반영,716,용량,0.0099,1
견적반영,717,튜닝할,0.0098,1
견적반영,718,튜닝,0.0098,1
견적반영,719,이력,0.0098,1
견적반영,720,실험에,0.0098,1
견적반영,721,모델(LLM,0.0097,1
견적반영,722,모델정보,0.0097,1
견적반영,723,설정값,0.0096,1
견적반영,724,자원(CPU/GPU/Memory,0.0095,1
견적반영,725,생성하여,0.0095,1
견적반영,726,원격관리서비스(RDP,0.0095,1
견적반영,727,원격관리서비스,0.0095,1
견적반영,728,학습된,0.0095,1
견적반영,729,플랫폼에서,0.0095,1
견적반영,730,이행시기를,0.0094,1
견적반영,731,이행대상은,0.0094,1
견적반영,732,이행을,0.0094,1
견적반영,733,이행이,0.0094,1
견적반영,734,이행방식은,0.0094,1
견적반영,735,일괄이행,0.0094,1
견적반영,736,메타데이터와,0.0094,1
견적반영,737,안전성,0.0094,1
견적반영,738,안전하게,0.0094,1
견적반영,739,안전한,0.0094,1
견적반영,740,기술(용어사전DB+학습된,0.0094,1
견적반영,741,단계의,0.0093,1
견적반영,742,예측,0.0093,1
견적반영,743,예측하는,0.0093,1
견적반영,744,등)기능,0.0093,1
견적반영,745,생성/수정/삭제,0.0092,1
견적반영,746,데이터셋의,0.0092,1
견적반영,747,평가방안,0.0091,1
견적반영,748,평가를,0.0091,1
견적반영,749,평가할,0.0091,1
견적반영,750,버전으로,0.009,1
견적반영,751,학습하게,0.009,1
견적반영,752,모델(오토라벨링,0.009,1
견적반영,753,Servlet,0.0089,1
견적반영,754,설계,0.0089,1
견적반영,755,설계하고,0.0089,1
견적반영,756,수정불가능,0.0089,1
견적반영,757,가능하고,0.0089,1
견적반영,758,수신/발송,0.0089,1
견적반영,759,발송,0.0089,1
견적반영,760,수신·발송,0.0089,1
견적반영,761,발송자,0.0089,1
견적반영,762,생성·삭제·사용,0.0089,1
견적반영,763,동기화(업데이트/삭제)되는,0.0089,1
견적반영,764,언어모델,0.0088,1
견적반영,765,관리할,0.0088,2
견적반영,766,SER-003의,0.0087,1
견적반영,767,SER-002,0.0087,1
견적반영,768,SER-009를,0.0087,1
견적반영,769,관리자는,0.0086,2
견적반영,770,검색기능이,0.0086,1
견적반영,771,검색어를,0.0086,1
견적반영,772,저장소의,0.0086,1
견적반영,773,서버로,0.0085,1
견적반영,774,서버를,0.0085,1
견적반영,775,자동화(챗봇,0.0085,1
견적반영,776,자동화(세금계산서,0.0085,1
견적반영,777,설명가능성,0.0085,1
견적반영,778,가능성,0.0085,1
견적반영,779,제공(문단,0.0085,1
견적반영,780,설정된,0.0085,1
견적반영,781,내부문서,0.0085,1
견적반영,782,환경제공을,0.0082,2
견적반영,783,데이터(말뭉치,0.0081,1
견적반영,784,Fine-Tuning)데이터셋,0.0081,1
견적반영,785,레이크하우스,0.008,1
견적반영,786,레이크,0.008,1
견적반영,787,레이크하우스에,0.008,1
견적반영,788,방향성을,0.008,1
견적반영,789,방향성,0.008,1
견적반영,790,구축을,0.008,1
견적반영,791,구축의,0.008,1
견적반영,792,개발/구축,0.008,1
견적반영,793,검색어,0.0079,1
견적반영,794,업무신청포털을,0.0079,1
견적반영,795,옵션설정(중요편지·수신확인·예약설정,0.0079,1
견적반영,796,설정하여,0.0079,1
견적반영,797,방안을,0.0078,1
견적반영,798,방안(Macro,0.0078,1
견적반영,799,방안(교육,0.0078,1
견적반영,800,작업환경을,0.0078,1
견적반영,801,신규·수정된,0.0078,1
견적반영,802,준수하여,0.0078,1
견적반영,803,준수할,0.0078,1
견적반영,804,전표처리,0.0078,1
견적반영,805,문서별·그룹별,0.0077,1
견적반영,806,처리하기,0.0077,1
견적반영,807,구축(생성,0.0076,1
견적반영,808,구축공정(데이터,0.0076,1
견적반영,809,구축계획,0.0076,1
견적반영,810,분류·메타데이터,0.0076,1
견적반영,811,데이터셋(위원회,0.0076,1
견적반영,812,메타데이터(게시일,0.0076,1
견적반영,813,자동화하는,0.0076,1
견적반영,814,수동/자동,0.0076,1
견적반영,815,적용(2-Factor,0.0075,1
견적반영,816,정책적용(비밀번호는,0.0075,1
견적반영,817,적용하여야,0.0075,1
견적반영,818,게시판에,0.0075,1
견적반영,819,게시판·카테고리·문서,0.0075,1
견적반영,820,볼트(마스킹,0.0074,1
견적반영,821,마스킹/가명,0.0074,1
견적반영,822,마스킹,0.0074,1
견적반영,823,구성된,0.0074,1
견적반영,824,구성이,0.0074,1
견적반영,825,구성되었는지,0.0074,1
견적반영,826,공유모델,0.0074,1
견적반영,827,실행환경,0.0072,1
견적반영,828,운영환경,0.0072,1
견적반영,829,버전이,0.0071,1
견적반영,830,구버전을,0.0071,1
견적반영,831,수행업무(생성,0.007,1
견적반영,832,생성일,0.007,1
견적반영,833,AI기능,0.0069,2
견적반영,834,AI버튼,0.0069,2
견적반영,835,설정·관리,0.0069,1
견적반영,836,타입별(CPU,0.0068,1
견적반영,837,학습하고,0.0068,1
견적반영,838,관리하고,0.0067,1
견적반영,839,추적·관리,0.0067,1
견적반영,840,통합관리,0.0067,1
견적반영,841,관리가,0.0067,1
견적반영,842,백업정책,0.0067,1
견적반영,843,모델)을,0.0067,1
견적반영,844,실험의,0.0067,1
견적반영,845,실험에서,0.0067,1
견적반영,846,실험(Run,0.0067,1
견적반영,847,실험(개발,0.0067,1
견적반영,848,추출이,0.0066,1
견적반영,849,위험도,0.0066,1
견적반영,850,위험,0.0066,1
견적반영,851,검색증강생성(RAG,0.0065,1
견적반영,852,검색지원,0.0065,1
견적반영,853,자동화평가,0.0065,1
견적반영,854,지식자료(문서,0.0065,1
견적반영,855,지식자료의,0.0065,1
견적반영,856,시험운영/모니터링/재학습,0.0064,1
견적반영,857,GPU(Nvidia,0.0064,1
견적반영,858,GPU간,0.0064,1
견적반영,859,보안관리방안,0.0063,1
견적반영,860,복구방안,0.0063,1
견적반영,861,수집→파싱→분류→청킹→임베딩,0.0063,1
견적반영,862,수집→파싱→분류→청킹→승인→임베딩,0.0063,1
견적반영,863,배포하고,0.0062,1
견적반영,864,검색용,0.006,1
견적반영,865,검색대상,0.006,1
견적반영,866,검색하는,0.006,1
견적반영,867,반입에서,0.0059,1
견적반영,868,외부에서,0.0059,1
견적반영,869,메인포털에서,0.0059,1
견적반영,870,개발/실증환경에서,0.0059,1
견적반영,871,CPU(32코어,0.0058,1
견적반영,872,Throughput,0.0058,1
견적반영,873,게시판AI,0.0057,1
견적반영,874,변경관리,0.0056,1
견적반영,875,등록·관리,0.0056,1
견적반영,876,관리자에게,0.0056,1
견적반영,877,환경설정,0.0056,1
견적반영,878,설정시,0.0056,1
견적반영,879,설정한,0.0056,1
견적반영,880,설정(MIG,0.0056,1
견적반영,881,단계로,0.0056,1
견적반영,882,단계(Context,0.0056,1
견적반영,883,단계(Faithfulness,0.0056,1
견적반영,884,필터링하여,0.0055,1
견적반영,885,IDE(VSCode,0.0054,1
견적반영,886,IDE에서,0.0054,1
견적반영,887,IDE의,0.0054,1
견적반영,888,IDE와,0.0054,1
견적반영,889,공동편집,0.0054,1
견적반영,890,편집,0.0054,1
견적반영,891,편집할,0.0054,1
견적반영,892,검색어로,0.0052,1
견적반영,893,질의/검색,0.0052,1
견적반영,894,저장소에,0.0052,1
견적반영,895,저장하고,0.0052,1
견적반영,896,저장되었다가,0.0052,1
견적반영,897,체계를,0.0051,1
견적반영,898,보안체계,0.0051,1
견적반영,899,보호체계를,0.0051,1
견적반영,900,메타정보,0.0051,1
견적반영,901,적합한AI,0.0051,1
견적반영,902,여러AI,0.0051,1
견적반영,903,모듈과AI,0.0051,1
견적반영,904,새로운AI,0.0051,1
견적반영,905,처리(지식베이스,0.005,1
견적반영,906,처리자,0.005,1
견적반영,907,구축·관리하는,0.005,1
견적반영,908,작업환경(컨테이너)가,0.0049,1
견적반영,909,작업결과물은,0.0049,1
견적반영,910,환경(컨테이너,0.0049,1
견적반영,911,HW/SW환경을,0.0049,1
견적반영,912,기록,0.0049,1
견적반영,913,기록해야,0.0049,1
견적반영,914,기록한,0.0049,1
견적반영,915,기록을,0.0049,1
견적반영,916,비정형데이터에,0.0048,1
견적반영,917,데이터명,0.0048,1
견적반영,918,탈옥(Jailbreak,0.0048,1
견적반영,919,설명가능(XAI,0.0048,1
견적반영,920,AI보안,0.0048,1
견적반영,921,공공기관AI,0.0048,1
견적반영,922,고지(Disclaimer,0.0048,1
견적반영,923,제공하여,0.0047,1
견적반영,924,제공할,0.0047,1
견적반영,925,관리자와,0.0046,1
견적반영,926,작업시간을,0.0046,1
견적반영,927,단위작업,0.0046,1
견적반영,928,처리부서,0.0044,1
견적반영,929,처리되는,0.0044,1
견적반영,930,Pod,0.0044,1
견적반영,931,Pod별,0.0044,1
견적반영,932,Pod실패,0.0044,1
견적반영,933,Pod의,0.0044,1
견적반영,934,Pod/Job,0.0044,1
견적반영,935,기본모델,0.0043,1
견적반영,936,기본모델을,0.0043,1
견적반영,937,외부자원의,0.0042,1
견적반영,938,파일문서가,0.0042,1
견적반영,939,파일문서의,0.0042,1
견적반영,940,문서그룹,0.0042,1
견적반영,941,추출하기,0.0042,1
견적반영,942,추출해야,0.0042,1
견적반영,943,추출된,0.0042,1
견적반영,944,검색·답변,0.0041,1
견적반영,945,임베딩/검색,0.0041,1
견적반영,946,복합검색,0.0041,1
견적반영,947,메타를,0.004,1
견적반영,948,메타정보의,0.004,1
견적반영,949,기술메타(테이블,0.004,1
견적반영,950,메타,0.004,1
견적반영,951,기술메타,0.004,1
견적반영,952,구조화된,0.004,1
견적반영,953,구조화하는,0.004,1
견적반영,954,구조에,0.004,1
견적반영,955,구조(표,0.004,1
견적반영,956,보안모델,0.004,1
견적반영,957,보안모델의,0.004,1
견적반영,958,모델(또는,0.004,1
견적반영,959,모델(sLLM)별,0.004,1
견적반영,960,중추모델,0.004,1
견적반영,961,중추모델(120B)과의,0.004,1
견적반영,962,데이터중,0.0038,1
견적반영,963,전자결재AI,0.0037,1
견적반영,964,데이블은,0.0037,1
견적반영,965,방식은,0.0035,1
견적반영,966,방식(전체,0.0035,1
견적반영,967,문서에는,0.0034,1
견적반영,968,제공해야,0.0033,1
견적반영,969,제공되어야,0.0033,1
견적반영,970,지원AI,0.0032,1
견적반영,971,관리(등록·수정·삭제,0.0032,1
견적반영,972,관리(등록·수정·삭제·겸직,0.0032,1
견적반영,973,수발신,0.0032,1
견적반영,974,횟수를,0.0032,1
견적반영,975,건수,0.0032,1
견적반영,976,건수가,0.0032,1
견적반영,977,E-감사시스템,0.0031,1
견적반영,978,일상감사,0.0031,1
견적반영,979,E-감사시스템과,0.0031,1
견적반영,980,감사실,0.0031,1
견적반영,981,감사실을,0.0031,1
견적반영,982,E-감사,0.0031,1
견적반영,983,시E-감사,0.0031,1
견적반영,984,로그,0.003,1
견적반영,985,로그에,0.003,1
견적반영,986,로그(SFR-011의,0.003,1
견적반영,987,로그의,0.003,1
견적반영,988,로그를,0.003,1
견적반영,989,로그에는,0.003,1
견적반영,990,로그/보안,0.003,1
견적반영,991,게시판,0.0024,1
견적반영,992,게시글,0.0024,1
견적반영,993,게시,0.0024,1
견적반영,994,게시글관리,0.0024,1
견적반영,995,게시물을,0.0024,1
견적반영,996,게시물의,0.0024,1
견적반영,997,라벨링,0.0023,1
견적반영,998,라벨링과,0.0023,1
견적반영,999,라벨링을,0.0023,1
견적반영,1000,라벨링/어노테이션,0.0023,1
견적반영,1001,오토라벨링,0.0023,1
견적반영,1002,오토라벨링을,0.0023,1
견적반영,1003,얼굴라벨링의,0.0023,1
견적반영,1004,라벨링이,0.0023,1
견적반영,1005,관리에,0.0019,1
견적반영,1006,관리하는,0.0019,1
견적반영,1007,관리하되,0.0019,1
견적반영,1008,관리하여,0.0019,1
계약·질의검토,1,성능,2.9434,36
계약·질의검토,2,동시,2.0364,14
계약·질의검토,3,이상,1.7688,39
계약·질의검토,4,테스트,1.2432,22
계약·질의검토,5,협의하여,1.0958,15
계약·질의검토,6,제안사는,0.7035,15
계약·질의검토,7,AI,0.6728,4
계약·질의검토,8,성능테스트,0.5902,4
계약·질의검토,9,하자보수,0.5565,10
계약·질의검토,10,공사에서,0.5519,5
계약·질의검토,11,계약상대자는,0.5047,6
계약·질의검토,12,사업수행사가,0.4925,6
계약·질의검토,13,라이선스,0.4634,5
계약·질의검토,14,계약상대자가,0.4564,5
계약·질의검토,15,응답,0.4459,13
계약·질의검토,16,이내에,0.4209,13
계약·질의검토,17,사용자가,0.4155,8
계약·질의검토,18,테스트를,0.3958,8
계약·질의검토,19,최대,0.3733,4
계약·질의검토,20,이내,0.3668,5
계약·질의검토,21,이행하여야,0.3652,3
계약·질의검토,22,인터페이스,0.3489,5
계약·질의검토,23,발견된,0.3372,3
계약·질의검토,24,하자보증,0.3228,4
계약·질의검토,25,응답시간이,0.3077,3
계약·질의검토,26,시간,0.305,11
계약·질의검토,27,제안사가,0.3012,11
계약·질의검토,28,기준,0.2972,15
계약·질의검토,29,응답시간,0.2875,8
계약·질의검토,30,성능이,0.2871,6
계약·질의검토,31,이상의,0.2688,12
계약·질의검토,32,도입,0.2595,8
계약·질의검토,33,발주기관,0.2547,8
계약·질의검토,34,사항은,0.2518,6
계약·질의검토,35,하자보수기간,0.2512,4
계약·질의검토,36,솔루션,0.2268,2
계약·질의검토,37,조치,0.2257,10
계약·질의검토,38,않아야,0.2248,5
계약·질의검토,39,부하테스트를,0.2194,3
계약·질의검토,40,사업수행사는,0.2173,5
계약·질의검토,41,S/W,0.199,4
계약·질의검토,42,부하,0.1979,3
계약·질의검토,43,연동,0.1897,7
계약·질의검토,44,사업수행,0.1895,5
계약·질의검토,45,발주기관과,0.1883,5
계약·질의검토,46,서비스,0.1869,4
계약·질의검토,47,보안성,0.1863,2
계약·질의검토,48,구축,0.186,5
계약·질의검토,49,협의,0.1844,7
계약·질의검토,50,계약상대자,0.1835,3
계약·질의검토,51,없이,0.1834,5
계약·질의검토,52,이상을,0.1832,5
계약·질의검토,53,목표성능을,0.181,2
계약·질의검토,54,개인정보영향평가,0.1795,3
계약·질의검토,55,복구,0.1783,6
계약·질의검토,56,장애,0.1775,8
계약·질의검토,57,기존,0.1774,7
계약·질의검토,58,사용자,0.1767,8
계약·질의검토,59,있어야,0.1756,2
계약·질의검토,60,기반,0.173,2
계약·질의검토,61,제안서에,0.1725,8
계약·질의검토,62,성능을,0.1721,6
계약·질의검토,63,제안,0.171,17
계약·질의검토,64,제안서,0.168,11
계약·질의검토,65,대해,0.1673,4
계약·질의검토,66,하자보수기간에,0.1663,2
계약·질의검토,67,제품,0.1657,10
계약·질의검토,68,시간은,0.1612,6
계약·질의검토,69,모든,0.16,1
계약·질의검토,70,제안요청서에,0.1582,8
계약·질의검토,71,제안요청서,0.1506,7
계약·질의검토,72,성능시험,0.1496,1
계약·질의검토,73,성능관리,0.1496,1
계약·질의검토,74,공사와,0.1481,8
계약·질의검토,75,S/W는,0.1461,2
계약·질의검토,76,지원,0.145,8
계약·질의검토,77,서비스를,0.1373,3
계약·질의검토,78,기술지원,0.1358,6
계약·질의검토,79,부하테스트,0.1352,2
계약·질의검토,80,메모리,0.1332,2
계약·질의검토,81,대량의,0.1329,2
계약·질의검토,82,결과를,0.1316,3
계약·질의검토,83,설치,0.128,3
계약·질의검토,84,등에,0.1271,3
계약·질의검토,85,기술이전,0.1268,5
계약·질의검토,86,지원하여야하고,0.1264,1
계약·질의검토,87,보안,0.1254,7
계약·질의검토,88,이에,0.125,3
계약·질의검토,89,한다.,0.1236,4
계약·질의검토,90,솔루션을,0.1227,1
계약·질의검토,91,성능테스트를,0.1223,2
계약·질의검토,92,동시접속자,0.122,2
계약·질의검토,93,하자보수기간은,0.1216,1
계약·질의검토,94,제안사에서,0.1214,2
계약·질의검토,95,성능테스트는,0.1213,1
계약·질의검토,96,성능에,0.1211,2
계약·질의검토,97,경우,0.1201,5
계약·질의검토,98,100/1000Base-TX,0.1195,2
계약·질의검토,99,방안(테스트,0.1191,1
계약·질의검토,100,성능목표,0.1174,1
계약·질의검토,101,비용은,0.1166,2
계약·질의검토,102,목표성능에,0.1154,1
계약·질의검토,103,"대상,",0.1154,2
계약·질의검토,104,기타,0.1144,3
계약·질의검토,105,요구사항은,0.1139,3
계약·질의검토,106,발주기관의,0.1117,6
계약·질의검토,107,이행하지,0.1114,2
계약·질의검토,108,시간으로부터,0.1101,4
계약·질의검토,109,관리(동시접속자,0.1095,1
계약·질의검토,110,텍스트로,0.1089,1
계약·질의검토,111,기준을,0.1086,7
계약·질의검토,112,3초,0.1078,1
계약·질의검토,113,이상(서비스,0.107,4
계약·질의검토,114,장애복구,0.1059,2
계약·질의검토,115,허용되는,0.1029,1
계약·질의검토,116,보완·테스트를,0.1015,3
계약·질의검토,117,시간을,0.1009,3
계약·질의검토,118,평가,0.1003,6
계약·질의검토,119,검사/테스트를,0.0994,2
계약·질의검토,120,상용S/W,0.0991,1
계약·질의검토,121,성능치,0.0988,1
계약·질의검토,122,영향을,0.0975,4
계약·질의검토,123,인터페이스를,0.0972,2
계약·질의검토,124,고성능,0.097,2
계약·질의검토,125,라이선스를,0.0965,2
계약·질의검토,126,공사의,0.0957,5
계약·질의검토,127,가능해야,0.0944,5
계약·질의검토,128,발주기관측,0.0939,1
계약·질의검토,129,하자보수를,0.0938,3
계약·질의검토,130,개인정보영향평가가,0.0914,1
계약·질의검토,131,필요사항은,0.0906,2
계약·질의검토,132,계약상대자에게,0.0903,1
계약·질의검토,133,사용자의,0.0888,4
계약·질의검토,134,컨설팅,0.0877,2
계약·질의검토,135,음성,0.0876,1
계약·질의검토,136,조치를,0.0843,3
계약·질의검토,137,자동,0.0831,2
계약·질의검토,138,발주기관에,0.0817,3
계약·질의검토,139,공사,0.0814,3
계약·질의검토,140,인수테스트,0.08,2
계약·질의검토,141,이상(데이터,0.0794,3
계약·질의검토,142,이상(관리,0.0794,3
계약·질의검토,143,협의하여야,0.0792,1
계약·질의검토,144,정보보호,0.0789,2
계약·질의검토,145,모델,0.0783,3
계약·질의검토,146,라이선스는,0.0778,2
계약·질의검토,147,필요한,0.0764,2
계약·질의검토,148,소유권(라이선스,0.0763,1
계약·질의검토,149,연동을,0.0761,4
계약·질의검토,150,테스트(검수,0.0743,1
계약·질의검토,151,제안서를,0.0742,2
계약·질의검토,152,에이전트,0.074,2
계약·질의검토,153,제품을,0.0738,6
계약·질의검토,154,분석하여,0.0734,1
계약·질의검토,155,성능문제,0.0724,2
계약·질의검토,156,성능진단,0.0724,2
계약·질의검토,157,기준은,0.072,4
계약·질의검토,158,사업,0.0713,5
계약·질의검토,159,S/W로,0.0697,1
계약·질의검토,160,조치할,0.0696,3
계약·질의검토,161,"하며,",0.0691,2
계약·질의검토,162,성능은,0.0685,1
계약·질의검토,163,발주기관”의,0.0683,2
계약·질의검토,164,하자가,0.0682,8
계약·질의검토,165,제안요청서를,0.068,1
계약·질의검토,166,구축을,0.0678,2
계약·질의검토,167,검수,0.0676,3
계약·질의검토,168,영향평가와,0.0669,1
계약·질의검토,169,영향평가서를,0.0669,1
계약·질의검토,170,영향평가의,0.0669,1
계약·질의검토,171,제안사,0.0667,4
계약·질의검토,172,요청한,0.0666,3
계약·질의검토,173,대한,0.0662,1
계약·질의검토,174,무상하자보수,0.0655,2
계약·질의검토,175,발생,0.065,3
계약·질의검토,176,수량,0.0649,4
계약·질의검토,177,이상/메모리,0.0648,1
계약·질의검토,178,이상/디스크,0.0648,1
계약·질의검토,179,연계,0.0645,3
계약·질의검토,180,라이선스(OS,0.0643,1
계약·질의검토,181,AI책임소재,0.0637,1
계약·질의검토,182,의사결정기구(AI,0.0637,1
계약·질의검토,183,사업수행에,0.0628,2
계약·질의검토,184,LLM,0.0618,3
계약·질의검토,185,하자보수방안,0.0617,1
계약·질의검토,186,하자보수가,0.0617,1
계약·질의검토,187,사업자가,0.0609,5
계약·질의검토,188,실시간,0.0606,2
계약·질의검토,189,비응답,0.0604,1
계약·질의검토,190,제품인,0.0599,3
계약·질의검토,191,검수는,0.0592,2
계약·질의검토,192,복구테스트,0.059,1
계약·질의검토,193,영향평가사의,0.0589,1
계약·질의검토,194,도입되는,0.0588,2
계약·질의검토,195,보완·테스트,0.0587,1
계약·질의검토,196,플랫폼,0.0584,1
계약·질의검토,197,플랫폼과,0.0584,1
계약·질의검토,198,데이터플랫폼,0.0584,1
계약·질의검토,199,연계를,0.0582,2
계약·질의검토,200,발주기관에서,0.0582,2
계약·질의검토,201,성능목표를,0.0578,1
계약·질의검토,202,3시간,0.0577,2
계약·질의검토,203,제품으로,0.0572,4
계약·질의검토,204,측정하고,0.0572,1
계약·질의검토,205,"상태,",0.057,1
계약·질의검토,206,교육계획서에는,0.0564,2
계약·질의검토,207,발주기관이,0.056,2
계약·질의검토,208,언어모델,0.0557,2
계약·질의검토,209,이상으로,0.0553,3
계약·질의검토,210,보안성검토,0.0553,1
계약·질의검토,211,교육계획서를,0.0547,1
계약·질의검토,212,응답시간(PER-002)의‘원칙’성능,0.0547,1
계약·질의검토,213,100/1000,0.0545,1
계약·질의검토,214,조치가,0.0544,3
계약·질의검토,215,암호화,0.0542,2
계약·질의검토,216,발주기관은,0.0541,3
계약·질의검토,217,준수,0.054,2
